ID,preco
192629759139105254963681311828877536485,135206.25
69841710307063976164565845258080626474,128703.95
249409999947534645866018577008644108808,115166.47
85866492976659266017671403272270701589,100657.48
262690598736005095491981277995787534235,66915.32
264871944513586820378114060586798646134,52527.89
65007011447431746792723280259168964989,117245.42
161125983096686963551715774966853935353,147873.34
149786487098779079932604937718722546167,146211.48
82865159330185716574718876498180913490,61239.54
330341121168412370869120817048660757361,328980.38
321749243383101771384831259671578569635,61332.36
332284587688029231672069911333129450581,95998.02
48814639719301625788525539017696752510,153795.44
310333670475181716214887780269841308365,317140.97
146067400642563592738543618999500736370,140510.34
277085524159263416468005408045248649177,57691.055
295571151333363528695777400893621841401,93895.555
119205574987012978478276451880752948075,259529.86
242095588993907306471620944508060374174,244784.56
81709535747591510989842069877824610462,55073.684
15848323671865414634182168863145090478,274559.44
145998175230215899308191208624899609601,151795.0
196015598052727600130379279789704352702,126874.27
180024349419380327843159234070791996786,49364.285
84393957089093451386684441360705434680,154112.14
252611373696960182404568442047053612350,166268.44
320603192346586151710015616951615770670,109505.85
232885107743284925726051622596675829242,201593.42
190249439704678534242390020114941396796,113147.03
256422820272973677524453523504837708215,105621.945
276535793783122819818526170874158887999,215623.28
183552244068628862003459132664331721445,262659.1
227314973421136955463152802461516237919,171251.75
69681696505336346357973889859314254600,77752.83
269316870661181099528103976002444258488,99601.07
128561331595683396216422237719004539990,76911.33
145297488656302959040249746388914516471,59251.535
58917214584820841138638409867430474859,121379.1
255341330599262704540564465465257241948,122158.81
88943750403904423882211193683466538084,440615.06
310910585309799441337555954251833949079,262698.53
63193552785558409760157978248444781262,134958.61
258579450435332148831405637593353374130,88644.484
213896251220602527095349942470074589345,52289.33
192539017657160520281474481423887976405,79647.28
92332061513982969944762185254010501705,47847.16
193001554941784690706085872563608368817,80941.85
75527819784571187962199110193099980616,109878.805
47063285741367175295277353123758277742,109155.26
267965721128868562015930409583697225958,74230.67
50940220762624598618525594592546212117,85626.695
278526283875232512486438797895800749452,79012.87
64581794010047170689091129965524968401,117897.31
155670954143914273959315537499853730336,237059.95
168357383490123442485940066378941087064,126322.586
156237096706300493284779269111219114001,147754.88
186898212376822949690313553922281072856,290075.75
159815295722605748196670594054248795533,139863.69
292835379925030498413555446379794152853,96017.2
298828706438321035894683602861355989686,87787.36
61519200800641392598504633559021184251,74069.99
142383175201736274150686729536193682719,136239.03
279510904953396104839941616543562549361,76946.45
192019515019464920897340034309886945197,227372.73
188987908104470547117285491059947238683,98525.04
86503335130539252589575930085525220512,229490.28
121499632395623164711620603043665131122,77622.77
223251930626793769837497075939653261596,124115.625
339043079067466199197919097218233426618,132185.64
206408821724575800098809144313368160727,122372.86
41227077571660459714164824109572627888,123615.14
93590499760051381595969375996271559611,162256.94
103548763887848411696184635919172048722,200874.36
32999934380034043567257544358711791975,118686.28
11597285848694041474958038790479547880,178838.6
14099181007036252790267337857910101065,110205.23
99483316755158959062267950550332086333,133494.44
287461661344676229540767493850097586866,136325.88
298678438882567553309157470675959396678,127509.42
40296380173213352022019178703102300240,169999.0
53891031349909174429713265625110552795,63775.8
10351816839490264400836779865541549707,81660.234
25264689748705324889969432406629913168,77784.58
191416597600111050005212770899263913785,145617.14
313900563813876677367923912910997317835,255124.97
288362370674997073600433840572192819666,402403.16
28246726049248901622097646140437129815,161957.12
13529626492922433822123375198537433734,129127.86
325857743874000454747150258369784626918,88147.516
140980541127567150887204134126879013300,102023.21
190572216849802750842327645117781658998,130627.05
312056818982449997262310371058196308242,76422.43
294447800337469077920405592841190830676,89581.1
69582326712290377670123267424368507042,99928.07
315570046575297731096916713164172196038,177648.75
929477407488224910291995620038388023,85968.62
187084377231660053596686601394042558301,141351.45
200810546512511215687759172629350192280,47545.76
298339540395398234573891800974953888113,55837.516
67661053781971165828839485333659270993,124176.914
10824128957473980185323325903086309502,217028.17
302370931832633166347480954406448511937,250242.14
28065606854640892071002546824657176583,54919.53
282010439859626078893759639851516276513,161274.02
78152255437855808363018495328805734165,247762.61
330428788516779223558140844883049282089,67418.41
307727673345718339322819413175561648721,47502.957
108163779989214413573163951440787096559,110054.81
82188465593192307517422259259817007578,109228.414
25017867074856823529453979346186751520,115167.78
255416836604447310975322407431761385421,95897.125
179074742713365265334600321151855005340,151506.0
65758494877743826816814872778103161865,99928.22
297650152411213114278083863428212684052,230908.5
68876633088097062317284667640435986974,209906.23
84286946302880993576264389865922668087,213663.77
234406464128438789237410698198309595452,173177.56
162035620879158231983508493583638833093,202535.61
330808301097684777212641443419061173730,92512.84
288777926421249469208896901556982838048,76551.45
327490099851025239026391619594691887024,274220.22
146758044822390040596603424147904596294,276901.12
162735324434678754648355054995678327752,153950.48
110170717884645988662987554576889413276,99343.39
275662047464685433169262927865389501307,285802.66
58359267318603402505882825561618738650,135906.67
237922929125526143189799443293159777547,337275.2
61200983639451451523418560205780671820,95041.195
294396956569318899242480306540916778483,87126.97
123379503433070074894692728446802597494,238574.05
30463466119310004091134660502846761287,110154.195
77952954903587773852739967721051915694,64864.094
89845128844677828688367403232018173706,165432.17
170989080450613382988002928275258234279,110198.15
67430275814383452461938812699711434243,237776.5
281700893365048937922755990189660094346,125305.79
116881036242709764174970158060797274741,65732.22
199721872055732590915363460190517898402,140922.08
126900271944451612208039752917681493344,309007.9
53746377842320671679846563294325197717,104599.83
188339679718489642546206547151426834185,160233.94
130783607129038106240796677443716936162,142239.66
322581675777730471943209263954286789424,68229.49
11625123744159096195513488557533145089,158840.33
224861385549853388850357517681978827286,143915.23
265976880351668216356797496645323343696,120762.37
241356076631215431759154692531372590458,130246.92
97218053228828622918167435157394805627,81249.95
175953016452269515438865435008941808148,112310.06
206841329546978447780153428542745668332,81640.375
273292979826243436636773481178429951239,40062.53
66682770124546732346470917263610565861,84713.45
100051815144089517067766888164862079575,114004.62
46593534172646630390493439612295080685,138440.72
302199848155523965593374060863277075053,115156.92
53497851444184315565430241829791178999,131675.94
291608123581028635700196807964991847903,128774.92
51760254549501495816638639541098826238,155613.48
111117183680172393514382032828462932506,50656.54
47814870338540202365008132487425668342,76735.516
29626671662446919148065271971930439455,169287.27
144718309243449779044361791877849770764,105105.72
231214712704263853189545000699465007284,129686.12
292950588503039639130205504667346554276,256650.17
156371036643474641898596813392103386131,82233.805
68115208444232375426300195229252792938,61477.316
166848431576136236695352222141499192897,85715.7
48737640670982057783735426378954513775,53623.38
316383304622383459227358323333113907582,128442.195
17924232496475225486787532084786323621,58653.863
22570233388491591241520840162449031106,116964.18
52273980556454766825027827311878190918,50641.21
183112925910051134504799800454231293649,79933.086
185200417681284243404252727253427152586,148767.48
167988430614355377983151393677317270000,228296.55
85899621912514551956850609052020950129,175536.27
44801160095142594028675834637016636572,267070.88
280344766986789438296611829388135732318,118682.195
45461507246998716236833048423901773332,94767.46
231123541998450010380375876355210958081,84328.875
40086376752288306848911708313745461812,147697.69
175331280423890356054635122993144411697,270315.9
5413292361593166138942299377108885096,148648.38
188609709733357317219821309440569497135,68664.5
77127038160463942590335903852591340784,190633.66
6159106674739264985139788559295227848,239015.6
326156537838995773614491994223310166167,232547.72
17562890935373533129845481915845643767,73112.98
153624945700491628123318975737455647526,163427.72
56798121749860804483268477987799591402,144106.78
296403054212351645259335217689723776337,164520.61
315674763947010160324251709578030138748,123201.055
233418999141807845640279803044042311015,231349.81
113424247324169052605619845514008181149,180370.5
88718838234886356478932303224515037900,202587.55
158242357867305611244314295956994595908,79232.664
180050907811051515642540697055573914638,134176.05
208718402519276222453036225006956058982,208367.14
121973321240780814410769164262295358241,56505.504
190027948453602761860609413670708567389,71368.88
146628616362535824430387055328129616126,71947.62
316511344353507089114471820775361278879,101308.125
45927308745151329208822668773104342646,383458.28
312459762106950083921103543798236671673,53381.61
277270510242400375167361222299507067304,35435.035
65490000658134998082958798215924329706,162279.14
106415666200611460132156162247801041114,83117.36
291008801159868517301850444268749651832,116389.22
284069324121366220253301658267578812297,142156.31
315624667267501301808035051574084302855,226236.0
103335512794819831387497355652869498845,112778.58
2545180518629842633886113009667810387,150913.8
314138839709238470295944894265454313835,112582.99
111687636651188736479469192425193430150,124650.29
39024041605314985698717304206355364209,150264.19
105918162749636100722880025831378047266,169417.31
277635020388776263932108318624389540517,125577.29
144111644304374197075690798170144869640,124803.04
149220409085869982813283205357522855320,257144.44
238448735974835100879759934391793698485,64787.906
11226640079520709849071249934404426008,109809.99
164035050811341222965184360915065969259,97193.14
96101930407794985050095583452276879079,226483.47
72218053762958231791717918371520436844,92980.39
260361840528102192520684221809377101597,129804.79
23147556557555101453598084458882409495,216615.95
168214631535777508346440607914611382492,72756.46
337040103728522557150160939395038141838,183395.03
6751236391654733090425124357479155378,169662.33
147519625730972592938543965655293916646,241453.05
86162418283077542673383954038178267862,295893.22
197638859413296462106262829747252677552,171930.84
18794464486922023699114138681792838308,141101.94
172527459246972597245776766060274494563,158398.94
169154706233372191476843070438383725691,241596.34
38066274568986876891577051963705324231,82091.96
92936337472400638089030349692323152584,83211.8
204529959566322062354452111709488331583,352583.4
36127400069489077476694168171878016858,73887.92
221532118864271535927639177215248214732,300119.7
164534898821257567143264700959033027099,121997.695
82449035412490621556123561781393806354,140391.66
35236399416885227319834901436355076988,142252.47
263273993492311768797184315889285528932,134894.22
183013007617527422322912240660473103432,115515.67
7840003845765351171797199783151364822,120184.24
177957818445309148827659288812197094074,115688.8
126385053622239481667097755267374798622,107927.74
215301008836414641506583034799063568158,46938.793
266965761351957069727243745857637167659,156843.5
272329401050090825895763267816197735588,73874.16
265195309350689844038708945539060309661,149694.64
289395364983758357397971169855278471322,313659.03
332796627438058864291898229042235342951,52230.406
175917551140883141795037990531519543240,63785.44
204406494873846011805635599205887066179,113234.22
50355919954644773036751049470306026156,79661.86
92015484752865775451865546742028550300,174962.9
37102409256457033351888174451887144354,152788.6
223404361152014604224860576223901768673,65295.79
280215138896379949922724969714555028552,283502.94
202170335507077282704168836821454405201,71139.84
227662368694296361284043787553421937425,184107.47
204725069547838545905116552667512171739,81533.52
128661425520519739648368036655067975209,248142.9
22722612604860017843680878975973374585,70942.21
335870961243121279981535856059008748749,131607.89
118859981932795150089792205855747252930,153216.38
74965789536945894253009239149699520762,92734.45
136391401986601538359985346052740970349,58567.574
92296123978569469439327389206528436122,147269.38
255117064556882410599317119194918434485,193348.53
179859791086202145166497212090218511531,162871.56
170672780801231452454320846702722165,55818.754
318937285121422966322345292813455588645,253537.5
296762097240489523457974340074217269188,302857.22
133555035613308891415579740990457962400,124100.48
241293737761935352117492341109609317099,211421.16
11385872783406783869939438947480275142,111551.64
36141366834185512112735367071134310743,149605.77
116538633170460703295171710881766916204,56337.125
176644758405393884344682490885757123709,143280.5
329914256133237980744522513765339137787,105469.35
169082737028583597257844729507831399529,164246.8
212064031353664010861953409740849768978,222504.88
230744060791809800541211130734689409278,152099.05
183584947378883600635831930689811067143,115785.66
290815124032872582790339868752171265167,96166.66
62191759507199989627485970116350540568,89150.086
337063719847417953173670418119011282390,96620.15
39962227771838830570528903234543460580,154268.05
331999479495201650627337597841971737884,159538.75
60264331864246382732781187606587002328,118844.38
224933593477147150433970207428009294755,26346.06
152866156697382859519379834897268538299,113420.2
67308093839605192941188191825411917546,267928.25
128362820340085648341595523659668863704,163826.8
124517832462101351239094427415256324389,108014.7
56729941339379534015954878710602095904,145810.27
311773875287544440312250961163424567042,119351.43
314912633713535174581180374639128406595,58709.383
153679577414829695601261017646990002276,210065.03
106711020169620602313974449037661160439,114911.0
56881347919600842567247819107184357894,208918.3
161872083709664530842117905994699191841,66436.24
81924052478685255522580343435435833772,170450.7
262007119510591378994519430263187291346,70614.03
296748435292428214629267051130429489684,114165.91
249828247379740781234165598483895355357,127088.266
277981095966896346273245895283085819740,167545.6
90234167741659184513155255895940811949,97522.43
194691712153750744852398990985362018473,111718.8
236823484151568051459916798653849558459,257775.7
50375694801583610605098622125725209385,125882.16
187465811568658339312726601581148341441,87086.016
115777228374378619819334671249584202046,166517.83
211091799669710674135635878963533229151,79844.055
320329724074163973884388023741789673036,233751.58
274827734811566087210107668885431666977,229266.9
259075466468728592180737046451687874470,71532.82
259825699062721087694638318987526981011,145875.0
5246425804952073238184429222332926636,80991.484
293051329000567519441119297188276921778,188245.36
3231540028414203433670018289918153255,96648.18
268226706087195522061242392804788613743,77635.266
150744651593610266259146636305450919363,195525.25
323736125910388534357226068300123064948,335881.38
319898420964571147034931155287810971920,110519.336
243630259454790012713117036958491157772,80029.016
210180446917269683105982852465187378298,137852.6
54444708637414054767237168258896112937,82997.13
133986744555645987499983705817413990072,128659.89
250244448666475964042369734288380577388,72281.555
55887131065564844500019282723278814214,136280.05
234265326475981359123999478107509743525,148207.25
9317368551037206228936339951310175961,130168.07
104524351861916495443026614432722770807,149071.02
26264335864853898222111403283312743618,123866.29
298982937635192579117121148751775959271,116409.586
96422912548463747287433975142976025111,87443.11
55479551389251582199207158372128462866,138922.3
70416597313137906229931576437334103003,86034.53
110157631634724582210490067636737247624,79582.9
4468858457543132718423567204882102045,92985.61
316972191024207549673225894265638618714,83742.79
313779704452684182593253449432589350624,99353.44
331349742528197359475933855906436493370,86188.984
181731657063580518307883715268222983108,255603.28
126723369549827863066455614484306345240,94731.67
194367131005549786987629629984447848633,148809.44
95873882560128687070893113620882816186,63710.574
172629951221474183349925121661228636139,347341.4
54007063048272836843163826111579005630,57684.164
255355683145393292864393565010987674006,125782.03
101496149631403709299058604450147042146,98158.305
15489067752769554864499783507678702265,125249.305
162906594535534700842355177470068359574,118458.04
221376067392104453771659515786994880311,64972.863
249115671674349388882271454610773898701,368920.84
31827184961681588338922225107109979250,52746.273
290054664828736342683552786675361660226,102307.086
214386485127748125403393796304088116779,97714.06
87676138756704731271285529296544682269,151494.22
287981257133695553250952364560859097935,67161.49
219472680955815008332297485032544104509,69198.17
64822638888735927182924949296131933241,131898.84
331847510321724520651241067769811487102,96827.21
176319707233738456657157012123615619883,267122.7
21847454048307710660574754283326757755,317422.53
178707497948317601055163931456415665437,82385.71
27810879916578751734526206007722188224,78272.35
111926006780044181097317107534990505116,122350.89
280697464284526580793156521597601193820,105991.48
258079370502877823260302943231494904423,80327.9
107742716556252594441465304974350469614,64283.418
124921033087156631176835017182354138408,134059.5
259356718937726802321852241810601569598,73115.734
81103988643347861425784459889720439300,84261.75
297853622231897754153292016465620687504,120049.96
81773933537611760394182001165337385908,110977.08
208929469595869208522286717248520602898,153451.75
151479305812246296978060331674468422000,126817.26
295569090265465964010686012162313450011,150551.19
140783270136421213652990591057382827509,130844.47
74037721291516914561855789130173076591,146950.81
98333829249884475641014683033150081619,122621.25
260023981107718268413229788682872899046,197048.0
328258231093863433614459920714191263059,111156.51
263452152420585174538638921667274833603,210086.17
51586084107767672841702930516170103969,90748.59
283897028849011973944747183885229932017,110657.56
331138461195075167485737825888794572973,157274.31
228567136837123248142184771183777772953,160971.28
297457385992771660913967918912551170998,148679.8
291162305270683110280658422166344494029,96112.23
286655674068628645138151923431372941368,96422.88
318789464169846730064539026634903897484,113741.16
106776643994191986533337321242244670439,294786.84
48392888309158853856188824058289876147,91516.84
328872816646902379462293159937046722468,77973.74
86642223993228367535264339891362309051,138336.38
214229203584256123680821853619054432300,126194.75
165741271975315306368680626170825834688,126373.66
31983855508080163141987259838853389518,65060.867
224364418376208903830838382547271085465,134982.2
177889796794421615403202522992143264890,147863.25
126801676429752232838529607158707401846,493350.03
124661190141457513323186551627753051082,69403.68
7041697892127341987001143549758114720,67196.31
193129238635403926232841707384878455120,110261.664
324896150788986012942811388542949704634,240709.14
326164667304114973104339624194608886222,127846.91
215952799460166033107928595284358051489,154197.47
167156262573964009197930660487167824052,178465.77
18856604109131417536085073141053417823,235230.8
271610976519587376264257992818210627581,76232.18
194184145565459708677874268613757157439,132224.69
289827076414404499159888406196751247374,112175.125
161773394776690126554769983912267648658,125401.055
138402617857733106369787017206351809951,203936.61
20591772586395542399039033716079257576,153486.19
69760291354773592395107689426551763905,368289.38
82690471414536915305853967859373593347,137780.77
142055841811516579176066875087921080819,79819.86
166202509786522520403276854376573981756,158101.11
240806455223825601066471751913898393687,98705.06
233716437310532169585110874661780197792,81290.04
71063402938995908386040259035952263515,127450.36
36229242614265364689331802268450870435,107502.695
317003877300987031543735949602774664631,139108.75
191340490225964915667560462871290272477,85792.06
51038898305373222161360392103120644775,128913.516
274338784929767326134776034077931564569,88025.62
321890242054874337080912983116404430044,66527.03
226080034510856939343545789755663515741,211638.1
100723384733133038803595686849729443438,272688.03
100927701833483561012604839333376365967,181541.56
247325902919863398208533809739733450345,257070.39
237406738023116054297332994212779101762,52429.332
205929333459467797843727680418120712070,64943.246
19146802584371482646335453796056565472,296823.1
163729720602744536581424125256881955686,59994.39
49804492897965824309917999576575109943,134973.25
185388727120576192962044578331704781880,280899.4
123058071202194426895012035743219001289,82351.49
312520238576632598228440803890403767926,212861.69
95115376305329579596116091952819540944,84788.24
236058149806192010856041048366061411502,85802.46
280100323833114758402041431186321834554,85487.25
111323845618354678238449509665666921754,107311.27
271768350119338717085726429552307351513,72841.555
112811980260626751178346295878689225842,161440.0
11816836773910305654922516562702509285,92808.48
326443397774080143015942987386473362614,86253.63
61094470387692517430658936857237773615,160052.17
271430711389934751881245542422538886060,101885.195
10793201247411889809636817437272131033,118684.52
95845752449680162712716465067157216957,64303.45
198773178145633600393172759765838153280,94737.836
337911332169500827623023837842715209443,142013.02
128431809294439714066374506870596865658,133217.31
102250819729350387181204419558821346338,319108.2
268279231825124614977118617040225564894,77813.164
254788726454418026848612661956473006041,80249.03
320051429149046565946487150638690487102,125536.125
56918976805083191562686775712562787901,61747.914
27965491676304632863583002070175953285,119976.836
110794181032443041276195390933526430978,113456.375
337218857073158675145565099452779927207,61997.293
318213978354329609309219096352434754200,55212.742
44505838565514302890947462766459630825,180537.77
33953345146859114255252361343587553107,68281.47
253667004293469138359506658881745421425,110206.61
58220795848167908775736511950253582042,68569.4
180685890452228107025269446835283576857,117728.96
4981841939230810247513916071918835646,81565.34
64743845997576568132975627174418022111,96211.71
139838954657892100275223323319452551412,122440.08
134874112655017301518319033376348456390,338941.44
102681862174243475815008054404547171282,59302.457
212412735715701448918553959364902743590,158959.4
289992973011397366065912451858198557511,109364.6
130018796794999460418733581772491136381,312170.34
5023522060899272298790964759737135657,75550.61
82837565102144566682574514154056976223,140442.33
83655783920188568289903856934000602132,74915.95
318477286900467817983372753545782050155,51035.875
88891779121551351960035066933598121144,60429.32
248392248127418024607877745289882177886,143461.12
61806210876450921720738725944753767576,132905.11
210637949969470103305364826200394602668,250690.22
200860273409559762489754922126124460499,170679.17
23946811375191008332883552738373753322,96259.375
119386292301111555197618147236731869277,63796.805
174018995374369319486496364383519400162,90238.375
179448109797136395231481876631581397675,57702.746
120784178779993314234932187314204363984,82481.15
278603741132736716638289487307931011138,58023.363
253446872028041611190586273152902146891,96210.44
120271760678385755951064685613770292337,119609.41
337670103523368592515663277182832406729,171368.66
128277377790363812437154508460452213317,92714.43
183695530152749274490737747835695944248,128495.71
159619284576600326473829064884801139230,229470.53
128000611239707567695242476443268746435,113263.29
281740190896547727421175482334095689948,154920.75
333230651855393720010806493395286988133,80279.52
311831497248246451930231395333304258185,242109.39
88039151352780027989648561860228188881,127668.82
247929701892040130208049451383798628289,159617.55
22673544218895661317511238175261413259,85284.875
239563090628829040149113535161804103252,139266.31
284169409721499504818746288183274288076,86439.67
105615742735874062805844244813888664100,150682.66
198357667336958846069234212084186182715,143895.06
45240555661751897284173344721770837089,101277.12
300336449869719541152628709197421268523,120687.98
48765290108410689198627527385415944312,157233.08
119681516297721332107749826625614435127,32703.643
307772151905458043683301328356763634630,66209.41
137027334734151610828074716909421932070,108780.39
28207977344844330490204461677540439148,59020.83
119130678234225494136915168785644197842,97752.79
148976980754273140572945222658578432079,68094.195
41611963647092487683877674541003467809,88548.95
177732197031835706824403332206516306551,95268.445
100874201690462342491773650893779852232,114225.26
86492797382896578529450778609930870361,163537.27
316865842599939585643451808470960716316,146793.77
100759449049831626393100816650577650175,105763.4
75442930062857035184698520573255907420,142520.98
33059406063791470453382870552517627429,115532.69
203822771193132930494407216089620036302,279411.47
303818353920140393568977086360590929599,212228.19
301500245473958610443549900101400466402,104037.27
156254405908156426464423735905071086087,77752.586
212151510163972059047886298414642289590,50982.37
241910254944415000752169551715323587339,58198.164
36472811643322008210493233576368134069,359655.44
251204431779387849447114000224092345169,132036.2
267410964895111189053052562638507709968,136961.25
121572096139248640950851916578601468229,156590.84
317597703367201219344845637604350486925,201572.81
148612275731124805806897970061312361960,129052.95
198142592461100810990382287069473050450,78111.414
11286119718765541049791851561661099007,55841.883
135376802680250879343292963761062840238,163965.52
237268838344372418913762084833055479307,134123.11
184380446777945972346911494083630121801,52979.72
333158587985125966964490518885708721177,98071.195
84101259913872300747030069710576531866,108839.69
304393006180464617343377665015577501403,79452.45
119542110356801009030055402107506948986,126124.19
291290481881069055462480270825519437594,288724.47
322105189563178717025707596246780727949,95072.1
231368281118766353918636916615293601388,112064.086
79532318984493657164561873412284061221,82098.37
114835337661885615240052749970888237263,126216.95
137859315795402430371418977522669165001,234401.77
81159863560413824672014219813709311741,90764.26
337753814157075582613627938844965931729,168663.33
285777752812788660028138718177615049912,53374.035
160769082415035518917867012822285413977,184378.61
295441816995454167018897533312462315076,106743.61
66018762066032390240600345709743387759,165347.27
298199027468495569071274232638331451153,245450.17
31957283464425535952917827412308441117,259305.38
318773848605688206471307259644144549365,70911.945
139755276687475991448572203887242974307,248446.36
161269208620000804405576086996214520695,103708.34
70811891252692157022347216629588066357,87763.82
31121780825176179490915696816931033527,54187.293
166529984339107804169612041965498566836,167650.42
309081328797819721109615405135015057033,143104.33
7277521748293391699282010386393807471,70866.67
259383724127574089585738323411522443338,141755.14
215843138103250239251039366779487365075,135819.81
120052396172889225013345311427786109727,80127.99
161064470997551820403858079428248144875,89589.56
309157111036713761184493398899035095506,101783.63
307289065855642829700804869807412591990,195152.33
138969270737274509609198977467892474342,149450.19
216486588486886867921042703926996787386,78050.12
225487560084324622968974034079031537860,137778.86
205612561519888301429414207400253350241,109155.05
329834097355352278373802841743925847066,61982.535
296363892448997435754121045128098846687,116454.45
238692080165135632721982807866900733163,126247.71
148428841736706479769764091847958753067,357004.12
241933093333258142916210754296188482716,265083.72
206982540434092318704128502027199598444,215022.62
215071815144074754142377518011786193718,72886.1
190068723749300115206811667370343271842,129160.87
89634158761093058164292060909833551596,106292.15
267397995993867431483202231754079364768,112845.5
174696380995562212613058722443613630828,87258.7
278028292855581253984153783642108295505,84512.08
15653076910566763747104577869347123752,121514.14
37782894150279376912375991489886152995,76242.984
50732818923577025574367923505616846295,189533.06
329102656079504926469913833616556957220,168810.9
177856071311662869195813761829159103669,129172.24
73098380822412019907743468970609300643,152170.78
66743963330208018650412827499955034737,169217.67
332909043454540477891397935736441572189,272065.25
332488615708370666306853606738805662219,158043.34
309463612565987362041120638886492443520,306197.4
14478264618101829669615331221555133069,99039.51
23425183580033591554303349184948176286,391191.4
74299358709097370997126355604221435226,207048.28
69170912198204272862319883734391259069,254997.33
281599086444110493198616814526721393098,232585.53
25150999898191608049893436137480999916,59678.332
237090120279930961268396865953535881945,77592.79
120876493677962597094407869231543854683,55633.25
330414747952537591280940158366459986812,178101.5
177099416660655966316136201650031044573,87047.95
263490509508336624443116352548664650340,57652.535
230937296268344556349554127693157334515,80543.766
132609550168515709553429337028605463987,142328.94
85851551843437090170603051684265995238,97018.875
217943168011223463683794304260177677942,92729.34
26807690824636866850020891236487009088,147761.2
172956632225020634855087071046329893719,122152.49
176725492895391030011079352774042471046,249248.62
44209636841965953392866154804048298617,135342.78
83566605452528005590081649197383488953,95240.41
178267161613768138799814035387028582469,126426.8
58783024700098547097591278224802229538,290884.03
270994765362865755259052611994462010919,86882.63
5777445525037501598478526801481170031,59756.84
247380744720820292732095503155469160168,155413.5
29610276594517123836062563577271941064,64953.703
256921440388121188186841406000917092039,104942.13
321598503671665350169198491231126226352,330717.44
136989164512587067064887310148794748682,70253.84
24261440257027025724692956246849667445,137647.89
14313438057080000250994698783819303943,238071.2
88875512944652640636661332422199652083,200253.17
272289005358119928816816730724257017040,176474.08
55194348926157220830121844272884440643,133904.78
287483401561712377119780398640157145606,85114.07
173208699782029064168466240690216490283,129263.305
128176241977758352340122441193880724094,120516.586
94975892213174857502586719061802729200,61871.508
307037994518447156150130726568276204944,188828.22
218598306919761783740770186338346169995,154403.33
304436394418379505302826908532997856313,46857.383
150257835823177536314635270563075652912,127141.27
213724349232517805640530822531991340977,210517.16
223891687567287846956637493169112464388,198627.0
118030679961008383961921335382636604715,72737.74
239958113026669679501506898350090293324,100018.88
241963733236075495886733830526363594001,83107.195
92416465614927159784939825962741451647,126353.0
285404724640339562787304909114236984841,255809.84
27484391137963085289973803934561511731,90415.45
162188390491381080268110449421844145266,217962.62
53889498322227209477169120716579130018,96737.97
158779051701827182175175845045002497990,106953.2
73630983930635616355572585219026949391,96377.67
317988825074126236756688236053281884332,143288.69
185735085290188903376456114464716118326,339853.66
210087530358787064923775389117240329973,107003.57
58024625620890475961805093160589123997,254358.98
105261164055612510775631707305071234895,162697.95
78835132832003852495854464784122769893,167582.0
